epoch,quote,bid,ask,recv_ts
1783266933,14722.111,14722.037,14722.185,1783266933.121
1783266934,14722.089,14722.015,14722.162,1783266934.133
1783266935,14722.069,14721.996,14722.143,1783266935.124
1783266936,14722.057,14721.983,14722.13,1783266936.146
1783266937,14722.044,14721.97,14722.118,1783266937.113
1783266938,14722.04,14721.967,14722.114,1783266938.209
1783266939,14722.033,14721.959,14722.107,1783266939.117
1783266940,14722.028,14721.955,14722.102,1783266940.161
1783266941,14722.009,14721.936,14722.083,1783266941.122
1783266942,14722.008,14721.935,14722.082,1783266942.135
1783266943,14721.999,14721.926,14722.073,1783266943.123
1783266944,14721.963,14721.89,14722.037,1783266944.143
1783266945,14721.956,14721.882,14722.03,1783266945.123
1783266946,14721.953,14721.879,14722.027,1783266946.158
1783266947,14721.951,14721.877,14722.024,1783266947.112
1783266948,14721.902,14721.828,14721.975,1783266948.163
1783266949,14721.9,14721.826,14721.974,1783266949.152
1783266950,14721.898,14721.825,14721.972,1783266950.145
1783266951,14721.887,14721.813,14721.96,1783266951.112
1783266952,14721.862,14721.789,14721.936,1783266952.137
1783266953,14721.859,14721.785,14721.932,1783266953.109
1783266954,14721.832,14721.758,14721.906,1783266954.132
1783266955,14721.82,14721.746,14721.893,1783266955.112
1783266956,14721.801,14721.728,14721.875,1783266956.147
1783266957,14721.795,14721.721,14721.868,1783266957.121
1783266958,14721.779,14721.705,14721.852,1783266958.131
1783266959,14721.756,14721.683,14721.83,1783266959.110
1783266960,14721.735,14721.661,14721.808,1783266960.147
1783266961,14721.727,14721.654,14721.801,1783266961.118
1783266962,14721.725,14721.651,14721.799,1783266962.313
1783266963,14721.715,14721.642,14721.789,1783266963.144
1783266964,14721.7,14721.626,14721.773,1783266964.137
1783266965,14721.699,14721.625,14721.773,1783266965.123
1783266966,14721.689,14721.615,14721.762,1783266966.139
1783266967,14721.678,14721.604,14721.752,1783266967.114
1783266968,14721.666,14721.593,14721.74,1783266968.199
1783266969,14721.663,14721.59,14721.737,1783266969.122
1783266970,14721.64,14721.567,14721.714,1783266970.150
1783266971,14721.622,14721.549,14721.696,1783266971.111
1783266972,14721.617,14721.544,14721.691,1783266972.129
1783266973,14721.615,14721.541,14721.688,1783266973.122
1783266974,14721.592,14721.518,14721.665,1783266974.157
1783266975,14721.561,14721.487,14721.634,1783266975.123
1783266976,14721.55,14721.476,14721.623,1783266976.140
1783266977,14721.541,14721.468,14721.615,1783266977.125
1783266978,14721.523,14721.45,14721.597,1783266978.162
1783266979,14721.498,14721.424,14721.572,1783266979.111
1783266980,14721.49,14721.417,14721.564,1783266980.134
1783266981,14721.468,14721.394,14721.542,1783266981.117
1783266982,14721.456,14721.382,14721.529,1783266982.141
1783266983,14721.44,14721.366,14721.513,1783266983.151
1783266984,14721.435,14721.361,14721.509,1783266984.144
1783266985,14721.425,14721.352,14721.499,1783266985.111
1783266986,14721.422,14721.348,14721.495,1783266986.144
1783266987,14721.417,14721.344,14721.491,1783266987.117
1783266988,14721.412,14721.338,14721.485,1783266988.146
1783266989,14721.386,14721.313,14721.46,1783266989.112
1783266990,14721.37,14721.297,14721.444,1783266990.150
1783266991,14721.355,14721.282,14721.429,1783266991.114
1783266992,14721.344,14721.27,14721.418,1783266992.164
1783266993,14721.34,14721.267,14721.414,1783266993.119
1783266994,14721.323,14721.25,14721.397,1783266994.133
1783266995,14721.317,14721.243,14721.391,1783266995.111
1783266996,14721.293,14721.22,14721.367,1783266996.133
1783266997,14721.283,14721.21,14721.357,1783266997.117
1783266998,14721.259,14721.185,14721.332,1783266998.201
1783266999,14721.226,14721.152,14721.3,1783266999.117
1783267000,14721.209,14721.136,14721.283,1783267000.140
1783267001,14721.198,14721.125,14721.272,1783267001.111
1783267002,14721.169,14721.095,14721.242,1783267002.146
1783267003,14721.142,14721.068,14721.216,1783267003.122
1783267004,14721.112,14721.038,14721.186,1783267004.136
1783267005,14721.104,14721.031,14721.178,1783267005.172
1783267006,14721.083,14721.009,14721.157,1783267006.143
1783267007,14721.079,14721.005,14721.153,1783267007.110
1783267008,14721.056,14720.983,14721.13,1783267008.134
1783267009,14721.029,14720.956,14721.103,1783267009.116
1783267010,14721.024,14720.951,14721.098,1783267010.169
1783267011,14721.016,14720.943,14721.09,1783267011.113
1783267012,14721,14720.926,14721.074,1783267012.144
1783267013,14720.991,14720.918,14721.065,1783267013.116
1783267014,14720.971,14720.898,14721.045,1783267014.159
1783267015,14720.955,14720.881,14721.028,1783267015.127
1783267016,14720.92,14720.847,14720.994,1783267016.135
1783267017,14720.895,14720.821,14720.969,1783267017.149
1783267018,14720.892,14720.819,14720.966,1783267018.141
1783267019,14720.883,14720.809,14720.957,1783267019.121
1783267020,14720.881,14720.808,14720.955,1783267020.153
1783267021,14720.878,14720.804,14720.951,1783267021.119
1783267022,14720.877,14720.804,14720.951,1783267022.258
1783267023,14720.857,14720.783,14720.931,1783267023.133
1783267024,14720.82,14720.746,14720.893,1783267024.183
1783267025,14720.792,14720.718,14720.866,1783267025.115
1783267026,14720.77,14720.697,14720.844,1783267026.140
1783267027,14720.745,14720.671,14720.818,1783267027.121
1783267028,14720.738,14720.664,14720.811,1783267028.221
1783267029,14720.73,14720.656,14720.804,1783267029.113
1783267030,14720.707,14720.634,14720.781,1783267030.135
1783267031,14720.685,14720.612,14720.759,1783267031.113
1783267032,14720.67,14720.597,14720.744,1783267032.134
1783267033,14720.66,14720.586,14720.733,1783267033.119
1783267034,14720.648,14720.574,14720.721,1783267034.142
1783267035,14720.637,14720.564,14720.711,1783267035.136
1783267036,14720.631,14720.557,14720.704,1783267036.143
1783267037,14720.619,14720.546,14720.693,1783267037.125
1783267038,14720.591,14720.518,14720.665,1783267038.143
1783267039,14720.572,14720.498,14720.645,1783267039.112
1783267040,14720.55,14720.477,14720.624,1783267040.141
1783267041,14720.531,14720.457,14720.604,1783267041.131
1783267042,14720.516,14720.442,14720.589,1783267042.148
1783267043,14720.514,14720.44,14720.587,1783267043.119
1783267044,14720.509,14720.435,14720.582,1783267044.132
1783267045,14720.506,14720.432,14720.58,1783267045.116
1783267046,14720.49,14720.416,14720.563,1783267046.150
1783267047,14720.481,14720.407,14720.554,1783267047.120
1783267048,14720.478,14720.405,14720.552,1783267048.137
