epoch,quote,bid,ask,recv_ts
1783266854,2803.404,2803.385,2803.424,1783266854.135
1783266855,2803.415,2803.395,2803.435,1783266855.115
1783266856,2803.421,2803.401,2803.441,1783266856.151
1783266857,2803.421,2803.402,2803.441,1783266857.120
1783266858,2803.427,2803.407,2803.446,1783266858.166
1783266859,2803.434,2803.414,2803.453,1783266859.113
1783266860,2803.444,2803.424,2803.463,1783266860.164
1783266861,2803.45,2803.43,2803.469,1783266861.127
1783266862,2803.451,2803.431,2803.47,1783266862.139
1783266863,2803.461,2803.442,2803.481,1783266863.144
1783266864,2803.466,2803.446,2803.485,1783266864.149
1783266865,2803.469,2803.449,2803.488,1783266865.129
1783266866,2803.473,2803.453,2803.492,1783266866.139
1783266867,2803.482,2803.462,2803.502,1783266867.114
1783266868,2803.486,2803.466,2803.505,1783266868.129
1783266869,2803.494,2803.475,2803.514,1783266869.114
1783266870,2803.496,2803.476,2803.516,1783266870.143
1783266871,2803.503,2803.483,2803.523,1783266871.120
1783266872,2803.509,2803.49,2803.529,1783266872.155
1783266873,2803.52,2803.5,2803.539,1783266873.118
1783266874,2803.524,2803.505,2803.544,1783266874.145
1783266875,2803.532,2803.513,2803.552,1783266875.121
1783266876,2803.546,2803.527,2803.566,1783266876.149
1783266877,2803.546,2803.527,2803.566,1783266877.126
1783266878,2803.549,2803.53,2803.569,1783266878.249
1783266879,2803.551,2803.532,2803.571,1783266879.120
1783266880,2803.555,2803.536,2803.575,1783266880.131
1783266881,2803.564,2803.545,2803.584,1783266881.127
1783266882,2803.565,2803.545,2803.584,1783266882.142
1783266883,2803.568,2803.548,2803.588,1783266883.122
1783266884,2803.582,2803.562,2803.601,1783266884.129
1783266885,2803.588,2803.569,2803.608,1783266885.114
1783266886,2803.603,2803.584,2803.623,1783266886.129
1783266887,2803.609,2803.589,2803.628,1783266887.113
1783266888,2803.625,2803.605,2803.644,1783266888.139
1783266889,2803.635,2803.615,2803.654,1783266889.117
1783266890,2803.635,2803.615,2803.654,1783266890.136
1783266891,2803.642,2803.622,2803.662,1783266891.110
1783266892,2803.642,2803.623,2803.662,1783266892.147
1783266893,2803.652,2803.632,2803.671,1783266893.113
1783266894,2803.665,2803.646,2803.685,1783266894.148
1783266895,2803.667,2803.647,2803.687,1783266895.116
1783266896,2803.668,2803.648,2803.687,1783266896.134
1783266897,2803.676,2803.657,2803.696,1783266897.120
1783266898,2803.679,2803.66,2803.699,1783266898.137
1783266899,2803.691,2803.672,2803.711,1783266899.112
1783266900,2803.712,2803.693,2803.732,1783266900.148
1783266901,2803.718,2803.698,2803.738,1783266901.118
1783266902,2803.722,2803.703,2803.742,1783266902.353
